Project: DS_TTA_Monitor.hml
ECU: HANcoder_E407_TTA_Controller_v3_softwareID_v1_260122_144803
DAQ List D1: Default, 10Hz
Date: Wed Jan 26 15:02:00 CET 2022

;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;
392,44434;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1730627;1455437;13;13;0;0;0;0;179;174;19;19;7;25776;308;0;3;59;0;0;0;0;0;0;1;0;116370;155160;11;11;49;65;2;1;8;0;0;3;11;0;229;0;0;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;981;850;692,1499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
392,59162;0;0;0;0;1;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1731191;1455925;13;13;0;0;0;0;178;172;19;19;7;25776;308;0;3;59;0;0;0;0;0;0;1;0;116406;155208;11;11;49;65;2;0;8;0;0;182;14;0;229;0;0;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;984;850;692,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
392,74205;0;0;0;0;1;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1731724;1456392;12;12;0;0;0;0;125;120;18;18;7;25776;308;0;3;59;0;0;0;0;0;0;1;0;116442;155256;11;11;49;65;2;0;8;0;0;147;17;0;229;0;0;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;987;850;692,3499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
392,88471;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1732272;1456872;12;12;0;0;0;0;221;216;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;1;0;116478;155304;11;11;49;65;2;0;8;0;0;114;20;0;229;0;0;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;990;850;692,4500122070312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
393,02757;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1732824;1457350;24;24;0;0;0;0;222;216;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;1;0;116513;155350;11;11;33;49;2;0;8;0;0;78;23;0;229;0;0;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;993;850;692,5499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
393,18270;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1733364;1457809;24;24;0;0;0;0;222;217;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116546;155395;1;1;33;49;2;0;0;0;0;29;26;0;229;0;1;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;995;850;692,6499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
393,31714;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1733857;1458205;24;24;0;0;0;0;222;217;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116577;155437;1;25;177;145;2;1;0;0;0;249;1;0;229;0;1;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;995;850;692,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
393,46689;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1734313;1458576;24;24;0;0;0;0;173;166;146;146;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116613;155484;1;1;177;193;2;1;0;0;0;195;1;0;229;0;1;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;995;850;692,8499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
393,60999;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1734794;1458956;22;22;0;0;0;0;123;103;149;149;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116649;155532;1;1;177;193;2;1;0;0;0;150;1;0;229;0;1;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;995;850;692,9500122070312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
393,75396;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1735279;1459351;22;22;0;0;0;0;108;104;149;149;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116685;155580;1;1;177;193;2;1;0;0;0;109;1;0;229;0;1;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;995;850;693,0499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
393,90095;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1735727;1459719;21;21;0;0;0;0;178;172;19;19;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116721;155628;1;1;177;193;2;1;0;0;0;66;1;0;229;0;1;0;1;7;1;32;1;0;0;0;0;0,05000000074505806;1;995;850;693,1499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
394,04708;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1736201;1460110;13;13;0;0;0;0;179;174;19;19;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116755;155674;1;1;145;161;2;1;0;0;0;18;1;0;229;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;850;693,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
394,19002;0;0;0;0;1;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1736683;1460503;13;13;0;0;0;0;124;173;18;19;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116790;155720;11;11;49;65;2;0;0;0;0;179;1;0;229;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;850;693,3499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
394,47298;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1737155;1460887;12;12;0;0;0;0;126;120;18;18;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116826;155768;11;11;49;65;2;0;0;0;0;133;1;0;229;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;850;693,4500122070312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
394,48447;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1737653;1461303;24;24;0;0;0;0;222;217;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116862;155816;11;11;49;65;2;0;0;0;0;95;1;0;229;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;850;693,5499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
394,62628;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1738173;1461735;24;24;0;0;0;0;220;215;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116895;155860;1;1;49;65;2;0;0;0;0;46;1;0;229;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;850;693,6499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
394,77517;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1738692;1462161;24;24;0;0;0;0;222;217;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116928;155904;25;25;177;193;2;1;0;0;0;281;1;0;229;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;850;693,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
394,92027;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1739223;1462591;24;24;0;0;0;0;220;215;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;1;116961;155948;1;1;177;193;2;1;1;0;0;221;1;0;229;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;851;693,8499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
395,06318;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1739716;1462993;23;23;0;0;0;0;174;167;146;146;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;116997;155996;1;1;177;193;2;1;0;0;0;180;1;0;229;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;851;693,9500122070312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
395,20538;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1740211;1463406;22;22;0;0;0;0;118;114;149;149;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117033;156044;1;1;177;193;2;1;0;0;0;141;1;0;229;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;851;694,0499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
395,35994;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1740712;1463830;22;22;0;0;0;0;87;82;148;148;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117069;156092;1;1;177;193;2;1;0;0;0;104;1;0;229;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;851;694,1499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
395,50076;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1741201;1464236;21;21;0;0;0;0;177;172;19;19;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117105;156140;1;1;177;193;2;1;0;0;0;66;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;851;694,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
395,64191;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1741691;1464639;13;13;0;0;0;0;177;172;19;19;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117140;156186;1;1;161;161;2;1;0;0;0;24;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;851;694,3499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
395,79777;0;0;0;0;1;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1742196;1465053;13;13;0;0;0;0;176;171;19;19;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117174;156232;11;11;49;65;2;0;0;0;0;188;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;851;694,4500122070312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
395,93580;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1742673;1465444;12;12;0;0;0;0;123;117;18;18;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117210;156280;11;11;49;65;2;0;0;0;0;145;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;851;694,5499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
396,08255;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1743165;1465844;12;12;0;0;0;0;220;215;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117246;156328;11;11;49;65;2;0;0;0;0;103;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;851;694,6499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
396,22589;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1743669;1466258;24;24;0;0;0;0;220;215;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117279;156372;1;1;49;65;2;0;0;0;0;48;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;851;694,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
396,36880;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1744183;1466678;24;24;0;0;0;0;222;217;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;1;117312;156416;25;25;177;193;2;1;1;0;0;284;2;0;230;0;1;0;0;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;694,8499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
396,51622;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1744718;1467120;24;24;0;0;0;0;220;215;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117345;156460;1;1;177;193;2;1;0;0;0;228;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;694,9500122070312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
396,66034;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1745222;1467540;23;23;0;0;0;0;175;171;146;146;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117381;156508;1;1;177;193;2;1;0;0;0;190;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;695,0499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
396,80986;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1745735;1467961;23;23;0;0;0;0;121;115;149;149;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117417;156556;1;1;177;193;2;1;0;0;0;153;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;695,1499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
396,95635;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1746269;1468399;22;22;0;0;0;0;120;116;149;149;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117453;156604;1;1;177;193;2;1;0;0;0;121;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;695,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
397,10667;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1746780;1468813;21;21;0;0;0;0;176;82;19;148;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117489;156652;1;1;177;193;2;1;0;0;0;86;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;695,3499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
397,24702;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1747295;1469226;21;21;0;0;0;0;177;172;19;19;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117525;156700;1;1;177;193;2;1;0;0;0;55;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;695,4500122070312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
397,39539;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1747822;1469666;13;13;0;0;0;0;176;171;19;19;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117558;156745;11;1;49;145;2;1;0;0;0;8;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;695,5499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
397,53976;0;0;0;0;1;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1748347;1470101;13;13;0;0;0;0;177;172;19;19;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117594;156792;11;11;49;65;2;0;0;0;0;180;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;695,6499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
397,68192;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1748839;1470519;12;12;0;0;0;0;124;120;18;18;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117630;156840;11;11;49;65;2;0;0;0;0;141;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;695,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
397,83577;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1749341;1470932;12;12;0;0;0;0;219;214;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117666;156888;11;11;49;65;2;0;0;0;0;103;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;695,8499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
397,97801;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1749865;1471363;24;24;0;0;0;0;220;215;147;147;7;25776;308;0;3;59;0;0;0;0;0;0;0;0;117699;156932;1;1;49;65;2;0;0;0;0;52;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;695,9500122070312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
398,11936;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1750390;1471797;24;24;0;0;0;0;220;214;147;147;8;25776;308;0;3;59;0;0;0;0;0;0;0;0;117732;156977;25;1;177;17;2;0;0;0;0;6;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;696,0499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
398,26364;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1750918;1472227;24;24;0;0;0;0;221;215;147;147;8;25776;308;0;3;59;0;0;0;0;0;0;0;0;117765;157020;1;1;177;193;2;1;0;0;0;236;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;696,1499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
398,41624;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1751411;1472626;24;24;0;0;0;0;171;167;146;146;8;25776;308;0;3;59;0;0;0;0;0;0;0;0;117801;157068;1;1;177;193;2;1;0;0;0;194;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;696,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
398,56244;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1751909;1473035;23;23;0;0;0;0;121;117;149;149;8;25776;308;0;3;59;0;0;0;0;0;0;0;0;117837;157116;1;1;177;193;2;1;0;0;0;155;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;696,3499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
398,70130;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1752419;1473461;22;22;0;0;0;0;177;117;19;149;8;25776;308;0;3;59;0;0;0;0;0;0;0;0;117873;157164;1;1;177;193;2;1;0;0;0;119;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;696,4500122070312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
398,85242;0;0;0;0;0;0;0;0;0;0;3;59;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1752910;1473865;21;21;0;0;0;0;176;171;19;19;8;25776;308;0;3;59;0;0;0;0;0;0;0;0;117909;157212;1;1;177;193;2;1;0;0;0;82;1;0;230;0;1;0;1;7;1;33;1;0;0;0;0;0,05000000074505806;1;995;852;696,5499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
